time (ms), rpm, mA, V
3544, 9855, 333, 8.32,
3555, 9855, 328, 8.32,
3566, 9855, 325, 8.32,
3577, 9855, 320, 8.32,
3589, 9855, 316, 8.32,
3600, 9855, 309, 8.32,
3611, 9855, 304, 8.32,
3623, 9855, 300, 8.32,
3634, 9855, 296, 8.32,
3645, 9855, 291, 8.32,
3656, 9855, 289, 8.32,
3667, 9855, 284, 8.32,
3679, 9855, 281, 8.32,
3690, 9855, 278, 8.32,
3701, 9855, 273, 8.32,
3712, 9855, 270, 8.32,
3723, 9855, 268, 8.32,
3734, 9855, 264, 8.32,
3745, 9855, 261, 8.32,
3756, 9855, 258, 8.32,
3767, 9855, 255, 8.32,
3778, 9855, 253, 8.32,
3790, 9855, 249, 8.32,
3801, 9855, 245, 8.32,
3812, 9855, 243, 8.32,
3823, 9855, 240, 8.32,
3834, 9855, 239, 8.32,
3846, 9855, 235, 8.32,
3857, 9855, 234, 8.32,
3868, 9855, 233, 8.32,
3880, 9855, 228, 8.32,
3891, 9855, 226, 8.32,
3902, 9855, 226, 8.32,
3913, 9855, 223, 8.32,
3924, 9855, 220, 8.32,
3935, 9855, 219, 8.32,
3946, 9855, 216, 8.32,
3957, 9855, 214, 8.32,
3968, 9855, 213, 8.32,
3979, 9855, 210, 8.32,
3990, 9855, 210, 8.32,
4001, 9855, 206, 8.32,
4012, 9855, 205, 8.32,
4023, 9855, 204, 8.32,
4034, 9855, 203, 8.32,
4045, 9855, 200, 8.32,
4056, 9855, 198, 8.32,
4067, 9855, 198, 8.32,
4078, 9855, 194, 8.32,
4090, 9855, 194, 8.32,
4101, 9855, 191, 8.32,
4112, 9855, 190, 8.32,
4123, 9855, 189, 8.32,
4134, 9855, 188, 8.32,
4145, 9855, 186, 8.32,
4156, 9855, 185, 8.32,
4167, 9855, 184, 8.32,
4178, 9855, 183, 8.32,
4189, 9855, 180, 8.32,
4200, 9855, 181, 8.32,
4211, 9855, 179, 8.32,
4224, 9855, 178, 8.33,
4235, 9855, 175, 8.33,
4246, 9855, 174, 8.33,
4257, 9855, 175, 8.32,
4268, 9855, 174, 8.33,
4279, 9855, 171, 8.32,
4290, 9855, 170, 8.33,
4301, 9855, 169, 8.32,
4312, 9855, 169, 8.33,
4323, 9855, 169, 8.32,
4334, 9855, 166, 8.32,
4345, 9855, 165, 8.32,
4356, 9855, 164, 8.33,
4367, 9855, 164, 8.32,
4378, 9855, 163, 8.32,
4390, 9855, 163, 8.33,
4401, 9855, 160, 8.32,
4412, 9855, 160, 8.32,
4423, 9855, 159, 8.33,
4434, 9855, 156, 8.33,
4446, 9855, 158, 8.33,
4457, 9855, 156, 8.32,
4468, 9855, 155, 8.33,
4481, 9855, 154, 8.32,
4492, 9855, 153, 8.33,
4503, 9855, 153, 8.33,
4515, 9855, 151, 8.33,
4526, 9855, 149, 8.33,
4537, 9855, 150, 8.32,
4548, 9855, 151, 8.33,
4559, 9855, 150, 8.33,
4571, 9855, 150, 8.33,
4582, 9855, 150, 8.33,
4593, 9855, 148, 8.33,
4605, 9855, 149, 8.33,
4616, 9855, 148, 8.33,
4627, 9855, 146, 8.33,
4638, 9855, 144, 8.33,
4649, 9855, 144, 8.33,
4661, 9855, 144, 8.33,
4672, 9855, 144, 8.33,
4683, 9855, 144, 8.33,
4694, 9855, 143, 8.33,
4705, 9855, 143, 8.33,
4717, 9855, 141, 8.33,
4728, 9855, 140, 8.33,
4739, 9855, 139, 8.33,
4750, 9855, 138, 8.33,
4761, 9855, 138, 8.33,
4772, 9855, 135, 8.33,
4783, 9855, 136, 8.33,
4794, 9855, 136, 8.33,
4805, 9855, 139, 8.33,
4816, 9855, 138, 8.33,
4827, 9855, 139, 8.33,
4838, 9855, 138, 8.33,
4849, 9855, 136, 8.33,
4860, 9855, 136, 8.33,
4871, 9855, 133, 8.33,
4882, 9855, 135, 8.33,
4893, 9855, 134, 8.33,
4904, 9855, 134, 8.33,
4915, 9855, 133, 8.33,
4926, 9855, 133, 8.33,
4937, 9855, 131, 8.33,
4948, 9855, 131, 8.33,
4959, 9855, 129, 8.33,
4970, 9855, 131, 8.33,
4981, 9855, 131, 8.33,
4992, 9855, 130, 8.33,
5003, 9855, 130, 8.33,
5014, 9855, 130, 8.33,
5025, 9855, 128, 8.33,
5036, 9855, 129, 8.33,
5047, 9855, 128, 8.33,
5058, 9855, 128, 8.33,
5069, 9855, 126, 8.33,
5080, 9855, 126, 8.33,
5091, 9855, 128, 8.33,
5102, 9855, 128, 8.33,
5114, 9855, 128, 8.33,
5125, 9855, 126, 8.33,
5136, 9855, 125, 8.33,
5148, 9855, 125, 8.33,
5159, 9855, 126, 8.33,
5170, 9855, 126, 8.33,
5181, 9855, 125, 8.33,
5192, 9855, 126, 8.33,
5204, 9855, 125, 8.33,
5215, 9855, 125, 8.33,
5226, 9855, 124, 8.33,
5238, 9855, 124, 8.33,
5249, 9855, 124, 8.33,
5260, 9855, 124, 8.33,
5271, 9855, 123, 8.33,
5282, 9855, 121, 8.33,
5293, 9855, 121, 8.33,
5304, 9855, 121, 8.33,
5315, 9855, 123, 8.33,
5326, 9855, 123, 8.33,
5337, 9855, 121, 8.33,
5348, 9855, 120, 8.33,
5359, 9855, 120, 8.33,
5370, 9855, 120, 8.33,
5381, 9855, 120, 8.33,
5392, 9855, 119, 8.33,
5403, 9855, 119, 8.33,
5414, 9855, 119, 8.33,
5426, 9855, 118, 8.33,
5437, 9855, 118, 8.33,
5448, 9855, 118, 8.33,
5460, 9855, 118, 8.33,
5471, 9855, 249, 8.33,
5482, 9855, 0, 8.33,
5493, 9855, 0, 8.33,
5504, 9855, 0, 8.33,
5515, 9855, 0, 8.33,
5526, 9855, 0, 8.33,
5537, 9855, 0, 8.33,
5548, 9855, 0, 8.33,
5559, 9855, 0, 8.33,
5570, 9855, 0, 8.33,
5581, 9855, 0, 8.33,
5592, 9855, 0, 8.33,
5603, 9855, 0, 8.33,
5614, 9855, 0, 8.33,
5625, 9855, 0, 8.33,
5636, 9855, 0, 8.33,
5647, 9855, 0, 8.33,
5658, 9855, 1, 8.33,
5669, 9855, 0, 8.33,
5680, 9855, 0, 8.33,
5691, 9855, 0, 8.33,
5702, 9855, 0, 8.33,
5714, 9855, 0, 8.33,
5725, 9855, 0, 8.33,
5737, 9855, 0, 8.33,
5748, 9855, 0, 8.33,
5760, 9855, 0, 8.33,
5771, 9855, 1, 8.33,
5782, 9855, 0, 8.33,
5794, 9855, 0, 8.33,
5805, 9855, 0, 8.33,
5817, 9855, 0, 8.33,
5828, 9855, 0, 8.33,
5839, 9855, 0, 8.33,
5850, 9855, 0, 8.33,
5861, 9855, 0, 8.33,
5872, 9855, 0, 8.33,
5883, 9855, 0, 8.33,
5894, 9855, 0, 8.33,
5905, 9855, 0, 8.33,
5916, 9855, 0, 8.33,
5927, 9855, 0, 8.33,
5938, 9855, 0, 8.33,
5949, 9855, 0, 8.33,
5960, 9855, 0, 8.33,
5971, 9855, 0, 8.33,
5982, 9855, 0, 8.33,
5993, 9855, 0, 8.33,
6004, 9855, 0, 8.33,
6016, 9855, 0, 8.34,
6028, 9855, 0, 8.33,
6039, 9855, 0, 8.33,
6050, 9855, 0, 8.33,
6061, 9855, 0, 8.33,
6072, 9855, 0, 8.33,
6083, 9855, 0, 8.33,
6094, 9855, 0, 8.33,
6105, 9855, 0, 8.33,
6116, 9855, 0, 8.33,
6127, 9855, 0, 8.34,
6138, 9855, 0, 8.33,
6149, 9855, 0, 8.33,
6160, 9855, 0, 8.33,
6171, 9855, 0, 8.34,
6182, 9855, 0, 8.33,
6193, 9855, 0, 8.33,
6204, 9855, 0, 8.33,
