Nitecore 650mA, Fused
Found INA260 chip
time (ms), rpm, mA, V
6574, 20325, 577.50, 8.06,
6585, 20380, 567.50, 8.05,
6596, 20435, 580.00, 8.06,
6607, 20435, 575.00, 8.06,
6618, 20435, 575.00, 8.05,
6629, 20435, 571.25, 8.06,
6641, 20435, 573.75, 8.06,
6653, 20408, 568.75, 8.06,
6665, 20408, 576.25, 8.06,
6677, 20435, 570.00, 8.06,
6689, 20270, 580.00, 8.06,
6701, 20491, 572.50, 8.05,
6713, 20408, 583.75, 8.06,
6725, 20408, 572.50, 8.06,
6737, 20435, 586.25, 8.06,
6749, 20435, 591.25, 8.06,
6761, 20435, 575.00, 8.05,
6773, 20435, 590.00, 8.06,
6785, 20435, 578.75, 8.05,
6797, 20435, 585.00, 8.06,
6809, 20435, 573.75, 8.05,
6820, 20435, 573.75, 8.06,
6831, 20435, 573.75, 8.07,
6842, 20435, 563.75, 8.06,
6853, 20491, 575.00, 8.06,
6864, 20435, 571.25, 8.06,
6875, 20435, 580.00, 8.06,
6886, 20435, 578.75, 8.05,
6898, 20435, 587.50, 8.06,
6910, 20435, 582.50, 8.05,
6922, 20435, 582.50, 8.06,
6934, 20463, 585.00, 8.05,
6946, 20435, 592.50, 8.06,
6957, 20435, 590.00, 8.06,
6968, 20435, 587.50, 8.05,
6979, 20435, 595.00, 8.06,
6990, 20519, 588.75, 8.05,
7001, 20463, 595.00, 8.05,
7012, 20435, 588.75, 8.05,
7024, 20491, 588.75, 8.06,
7036, 20463, 580.00, 8.05,
7048, 20408, 590.00, 8.06,
7060, 20435, 576.25, 8.06,
7072, 20408, 555.00, 8.07,
7084, 20435, 555.00, 8.06,
7096, 20435, 573.75, 8.06,
7108, 20408, 567.50, 8.06,
7120, 20408, 563.75, 8.07,
7132, 20408, 566.25, 8.06,
7144, 20408, 567.50, 8.06,
7156, 20408, 581.25, 8.06,
7169, 20380, 582.50, 8.05,
7180, 20134, 601.25, 8.06,
7192, 19480, 615.00, 8.04,
7204, 19035, 656.25, 8.03,
7216, 18382, 676.25, 8.02,
7228, 17772, 726.25, 8.01,
7240, 17321, 737.50, 8.00,
7251, 16816, 773.75, 7.99,
7262, 16233, 801.25, 7.98,
7273, 15608, 860.00, 7.97,
7284, 15045, 933.75, 7.95,
7296, 14354, 1008.75, 7.92,
7307, 13837, 1142.50, 7.88,
7318, 12964, 1293.75, 7.83,
7329, 12295, 1523.75, 7.78,
7341, 11664, 1776.25, 7.69,
7353, 10909, 2186.25, 7.60,
7364, 9874, 2651.25, 7.51,
7376, 8314, 2707.50, 7.41,
7387, 7451, 2846.25, 7.42,
7398, 6516, 3027.50, 7.39,
7409, 5488, 3053.75, 7.39,
7420, 4126, 3167.50, 7.37,
7431, 4126, 3196.25, 7.31,
7442, 4126, 3288.75, 7.29,
7454, 4126, 3313.75, 7.28,
7467, 4126, 3311.25, 7.29,
7478, 4126, 3306.25, 7.29,
7490, 4126, 3301.25, 7.29,
7502, 4126, 3282.50, 7.29,
7513, 4126, 3276.25, 7.30,
7524, 4126, 3566.25, 7.21,
