Nitecore 650mAh fuse bipassed
time (ms), rpm, mA, V
3718, 20161, 617.50, 8.09,
3730, 20215, 627.50, 8.10,
3742, 20270, 615.00, 8.09,
3755, 20215, 603.75, 8.10,
3766, 20188, 610.00, 8.10,
3778, 20215, 605.00, 8.10,
3790, 20188, 601.25, 8.10,
3801, 20188, 612.50, 8.10,
3812, 20215, 613.75, 8.09,
3823, 20215, 618.75, 8.09,
3834, 20215, 622.50, 8.10,
3845, 20215, 596.25, 8.10,
3856, 20188, 600.00, 8.10,
3868, 20215, 603.75, 8.10,
3879, 20215, 615.00, 8.09,
3890, 20215, 598.75, 8.10,
3901, 20325, 606.25, 8.10,
3912, 20215, 590.00, 8.09,
3923, 20215, 598.75, 8.09,
3934, 20242, 603.75, 8.07,
3945, 18867, 951.25, 7.95, 116.94
3956, 16447, 968.75, 7.93,
3968, 16501, 982.50, 7.93,
3979, 16592, 1003.75, 7.94,
3990, 16648, 972.50, 7.93,
4002, 16722, 970.00, 7.94,
4013, 16797, 948.75, 7.93,
4024, 16872, 946.25, 7.94,
4035, 16968, 955.00, 7.93,
4046, 16968, 956.25, 7.93,
4057, 17084, 948.75, 7.93,
4068, 17142, 946.25, 7.95,
4080, 17241, 895.00, 7.97,
4091, 17281, 882.50, 7.97,
4102, 17361, 875.00, 7.98,
4113, 17401, 897.50, 7.96,
4124, 17421, 881.25, 7.96,
4135, 17523, 847.50, 7.98,
4146, 17564, 858.75, 7.98,
4158, 17647, 851.25, 7.94,
4169, 17688, 816.25, 7.97,
4182, 17751, 843.75, 7.97,
4194, 17793, 842.50, 7.98,
4206, 17964, 830.00, 7.99,
4217, 17921, 822.50, 7.99,
4228, 17985, 823.75, 8.00,
4239, 18007, 815.00, 8.00,
4250, 18072, 805.00, 7.99,
4261, 18159, 793.75, 8.00,
4272, 18159, 795.00, 8.00,
4284, 18248, 801.25, 8.00,
4296, 18248, 793.75, 8.01,
4307, 18315, 778.75, 8.00,
4318, 18315, 783.75, 8.01,
4329, 18337, 785.00, 8.00,
4340, 18427, 778.75, 8.00,
4352, 18404, 777.50, 8.00,
4363, 18518, 781.25, 8.01,
4374, 18541, 775.00, 8.01,
4385, 18587, 781.25, 8.01,
4396, 18633, 780.00, 8.01,
4407, 18679, 776.25, 8.01,
4418, 18703, 765.00, 8.01,
