time (ms), rpm, mA, V
4123, 15166, 426.25, 5.93,
4135, 15166, 432.50, 5.93,
4147, 15166, 422.50, 5.93,
4158, 15151, 432.50, 5.94,
4170, 15166, 423.75, 5.94,
4182, 15151, 422.50, 5.93,
4194, 15105, 425.00, 5.94,
4205, 15166, 416.25, 5.93,
4216, 15151, 423.75, 5.93,
4227, 15166, 427.50, 5.93,
4238, 15166, 418.75, 5.94,
4249, 15166, 422.50, 5.93,
4260, 15166, 423.75, 5.94,
4271, 15166, 425.00, 5.93,
4282, 15182, 428.75, 5.94,
4293, 15182, 430.00, 5.93,
4304, 15182, 427.50, 5.94,
4316, 15182, 436.25, 5.93,
4327, 15166, 435.00, 5.93,
4339, 15182, 430.00, 5.93,
4350, 15197, 435.00, 5.93,
4362, 15197, 436.25, 5.92,
4374, 15197, 442.50, 5.93,
4385, 15197, 427.50, 5.93,
4397, 15182, 437.50, 5.94,
4409, 15212, 422.50, 5.93,
4420, 15197, 430.00, 5.94,
4432, 15212, 426.25, 5.93,
4444, 15182, 428.75, 5.94,
4455, 15197, 412.50, 5.93,
4467, 15197, 422.50, 5.93,
4478, 15182, 420.00, 5.93,
4489, 15166, 421.25, 5.93,
4500, 15197, 418.75, 5.93,
4511, 15197, 418.75, 5.94,
4523, 15182, 417.50, 5.94,
4534, 15166, 422.50, 5.93,
4545, 15197, 420.00, 5.94,
4556, 15166, 421.25, 5.94,
4567, 15197, 422.50, 5.94,
4578, 15197, 426.25, 5.93,
4589, 15212, 427.50, 5.93,
4601, 15151, 427.50, 5.93,
4613, 15166, 432.50, 5.94,
4625, 15212, 423.75, 5.93,
4636, 15228, 427.50, 5.94,
4647, 15182, 431.25, 5.93,
4658, 15197, 440.00, 5.93,
4669, 15228, 426.25, 5.93,
4680, 15228, 437.50, 5.93,
4691, 15228, 426.25, 5.93,
4702, 15228, 433.75, 5.93,
4713, 15228, 431.25, 5.93,
4724, 15228, 435.00, 5.93,
4736, 15243, 431.25, 5.93,
4747, 15243, 428.75, 5.94,
4758, 15228, 420.00, 5.93,
4769, 15243, 423.75, 5.93,
4780, 15228, 417.50, 5.94,
4791, 15228, 418.75, 5.93,
4802, 15228, 417.50, 5.94,
4813, 15243, 416.25, 5.94,
4824, 15197, 417.50, 5.94,
4835, 15243, 417.50, 5.93,
4846, 15259, 430.00, 5.94,
4857, 15228, 418.75, 5.93,
4869, 15274, 417.50, 5.94,
4880, 15243, 420.00, 5.94,
4892, 15259, 422.50, 5.94,
4903, 15259, 423.75, 5.94,
4914, 15306, 430.00, 5.93,
4925, 15259, 428.75, 5.93,
4936, 15259, 432.50, 5.93,
4947, 15259, 426.25, 5.93,
4958, 15274, 431.25, 5.93,
4969, 15274, 437.50, 5.93,
4980, 15274, 433.75, 5.93,
4992, 15290, 422.50, 5.93,
5003, 15274, 421.25, 5.94,
5014, 15274, 416.25, 5.94,
5026, 15274, 421.25, 5.93,
5038, 15259, 421.25, 5.94,
5049, 15274, 426.25, 5.93,
5061, 15259, 421.25, 5.93,
5072, 15274, 426.25, 5.93,
5083, 15290, 420.00, 5.93,
5094, 15274, 426.25, 5.93,
5105, 15290, 423.75, 5.93,
5116, 15306, 423.75, 5.94,
5127, 15259, 425.00, 5.94,
5138, 15243, 420.00, 5.93,
5149, 15337, 417.50, 5.93,
5160, 15321, 421.25, 5.94,
5172, 15306, 411.25, 5.94,
5183, 15243, 417.50, 5.93,
5195, 15321, 425.00, 5.95,
5207, 15321, 415.00, 5.94,
5219, 15321, 415.00, 5.94,
5230, 15290, 411.25, 5.93,
5241, 15321, 420.00, 5.94,
5252, 15290, 408.75, 5.93,
5263, 15337, 411.25, 5.94,
5274, 15337, 413.75, 5.93,
5285, 15321, 411.25, 5.94,
5296, 15337, 403.75, 5.94,
5307, 15306, 391.25, 5.94,
5318, 15321, 396.25, 5.94,
5329, 15321, 391.25, 5.95,
5341, 15337, 391.25, 5.95,
5352, 15321, 402.50, 5.94,
5364, 15321, 411.25, 5.93,
5376, 15337, 416.25, 5.94,
5388, 15337, 413.75, 5.93,
5399, 15337, 421.25, 5.94,
5410, 15337, 410.00, 5.93,
5421, 15353, 407.50, 5.94,
5432, 15337, 402.50, 5.94,
5443, 15353, 417.50, 5.94,
5454, 15243, 437.50, 5.92,
5465, 14866, 452.50, 5.92,
5476, 14018, 495.00, 5.89,
5487, 10162, 971.25, 5.65, 70.64
5498, 9973, 933.75, 5.67,
5509, 10026, 908.75, 5.67,
5520, 10141, 926.25, 5.67,
5531, 10252, 908.75, 5.68,
5542, 10359, 906.25, 5.67,
5553, 10460, 910.00, 5.68,
5564, 10548, 890.00, 5.69,
5575, 10653, 880.00, 5.68,
5586, 10737, 877.50, 5.69,
5597, 10853, 862.50, 5.69,
5608, 10932, 842.50, 5.69,
5619, 11021, 830.00, 5.71,
5630, 11111, 831.25, 5.70,
5641, 11160, 828.75, 5.70,
5652, 11278, 806.25, 5.71,
5663, 11346, 802.50, 5.71,
5675, 11450, 792.50, 5.75,
5686, 11529, 741.25, 5.74,
5697, 11583, 776.25, 5.72,
5708, 11645, 772.50, 5.74,
5719, 11737, 716.25, 5.75,
5730, 11792, 703.75, 5.75,
5742, 11885, 715.00, 5.75,
5753, 11904, 712.50, 5.76,
5764, 11990, 695.00, 5.75,
5775, 12048, 713.75, 5.77,
5786, 12126, 692.50, 5.76,
5797, 12185, 691.25, 5.76,
5808, 12234, 692.50, 5.76,
5819, 12295, 683.75, 5.76,
5830, 12335, 685.00, 5.77,
5841, 12417, 671.25, 5.77,
5852, 12458, 667.50, 5.77,
5863, 12468, 663.75, 5.77,
5874, 12573, 663.75, 5.78,
5885, 12615, 657.50, 5.78,
5896, 12647, 651.25, 5.78,
5907, 12722, 640.00, 5.79,
5918, 12733, 636.25, 5.79,
5929, 12809, 632.50, 5.80,
5941, 12875, 627.50, 5.80,
5953, 12864, 620.00, 5.80,
5964, 12953, 608.75, 5.80,
5975, 12987, 590.00, 5.81,
5986, 13043, 585.00, 5.82,
5997, 13043, 581.25, 5.82,
6008, 13111, 568.75, 5.82,
6019, 13146, 576.25, 5.83,
6030, 13134, 570.00, 5.82,
6041, 13215, 563.75, 5.83,
6052, 13204, 562.50, 5.83,
6064, 13286, 565.00, 5.83,
6076, 13321, 570.00, 5.82,
6087, 13357, 570.00, 5.82,
6099, 13404, 566.25, 5.83,
6111, 13440, 561.25, 5.83,
6123, 13477, 553.75, 5.84,
6134, 13501, 547.50, 5.83,
6145, 13537, 541.25, 5.84,
6156, 13562, 531.25, 5.84,
6167, 13586, 522.50, 5.85,
6178, 13611, 535.00, 5.84,
6189, 13648, 523.75, 5.85,
6200, 13673, 530.00, 5.85,
6211, 13748, 525.00, 5.85,
6222, 13686, 515.00, 5.86,
6234, 13748, 525.00, 5.85,
6245, 13761, 521.25, 5.86,
6257, 13786, 512.50, 5.86,
6268, 13824, 508.75, 5.86,
6279, 13837, 512.50, 5.87,
6290, 13863, 510.00, 5.86,
6301, 13888, 507.50, 5.87,
6312, 13850, 501.25, 5.87,
6323, 13927, 490.00, 5.87,
6334, 13953, 491.25, 5.86,
6345, 13966, 486.25, 5.87,
6356, 13940, 491.25, 5.87,
6368, 14005, 491.25, 5.86,
6379, 14018, 491.25, 5.87,
6391, 14031, 492.50, 5.87,
6403, 13966, 501.25, 5.86,
6414, 14071, 493.75, 5.87,
6426, 14097, 491.25, 5.88,
6437, 14111, 491.25, 5.88,
6448, 14137, 487.50, 5.87,
6459, 14204, 491.25, 5.88,
