time (ms), rpm, mA, V
4065, 14285, 400.00, 5.47,
4076, 14340, 405.00, 5.47,
4087, 14340, 405.00, 5.47,
4098, 14326, 407.50, 5.47,
4109, 14340, 391.25, 5.46,
4120, 14285, 401.25, 5.46,
4131, 14354, 407.50, 5.47,
4143, 14326, 408.75, 5.47,
4155, 14299, 412.50, 5.47,
4166, 14312, 398.75, 5.46,
4178, 14340, 395.00, 5.46,
4190, 14340, 403.75, 5.46,
4202, 14340, 418.75, 5.47,
4213, 14340, 412.50, 5.47,
4225, 14340, 405.00, 5.46,
4237, 14340, 402.50, 5.46,
4248, 14340, 400.00, 5.47,
4260, 14326, 411.25, 5.47,
4272, 14299, 408.75, 5.46,
4284, 14272, 412.50, 5.46,
4295, 14354, 397.50, 5.47,
4307, 14340, 405.00, 5.46,
4319, 14340, 415.00, 5.47,
4331, 14285, 412.50, 5.47,
4342, 14340, 413.75, 5.46,
4354, 14340, 390.00, 5.47,
4366, 14354, 408.75, 5.46,
4377, 14367, 408.75, 5.47,
4389, 14354, 412.50, 5.47,
4401, 14340, 411.25, 5.46,
4413, 14354, 392.50, 5.46,
4424, 14354, 411.25, 5.46,
4436, 14354, 406.25, 5.47,
4448, 14354, 410.00, 5.47,
4460, 14354, 401.25, 5.46,
4471, 14326, 387.50, 5.46,
4482, 14354, 403.75, 5.47,
4493, 14340, 410.00, 5.47,
4504, 14299, 413.75, 5.46,
4515, 14367, 398.75, 5.47,
4526, 14354, 378.75, 5.46,
4537, 14367, 406.25, 5.47,
4548, 14354, 405.00, 5.47,
4559, 14299, 413.75, 5.46,
4571, 14354, 407.50, 5.47,
4583, 14354, 388.75, 5.46,
4594, 14299, 406.25, 5.46,
4606, 14340, 410.00, 5.47,
4618, 14354, 415.00, 5.46,
4630, 14367, 400.00, 5.46,
4641, 14367, 385.00, 5.46,
4652, 14367, 406.25, 5.46,
4663, 14367, 412.50, 5.46,
4674, 14367, 410.00, 5.47,
4685, 14367, 410.00, 5.46,
4696, 14354, 391.25, 5.46,
4707, 14395, 403.75, 5.46,
4718, 14367, 406.25, 5.46,
4729, 14381, 407.50, 5.47,
4740, 14367, 411.25, 5.47,
4751, 14326, 388.75, 5.46,
4762, 14367, 401.25, 5.47,
4773, 14381, 411.25, 5.47,
4784, 14367, 410.00, 5.46,
4795, 14299, 400.00, 5.47,
4806, 14340, 387.50, 5.46,
4817, 14381, 398.75, 5.46,
4829, 14354, 412.50, 5.47,
4840, 14381, 413.75, 5.46,
4852, 14381, 402.50, 5.46,
4864, 14367, 392.50, 5.47,
4876, 14381, 403.75, 5.46,
4887, 14381, 415.00, 5.47,
4899, 14381, 403.75, 5.47,
4911, 14381, 387.50, 5.46,
4923, 14381, 400.00, 5.46,
4934, 14395, 407.50, 5.46,
4946, 14381, 410.00, 5.46,
4958, 14381, 402.50, 5.47,
4970, 14381, 385.00, 5.46,
4981, 14354, 393.75, 5.46,
4993, 14381, 406.25, 5.47,
5005, 14367, 390.00, 5.47,
5017, 14381, 400.00, 5.47,
5028, 14367, 390.00, 5.46,
5039, 14367, 402.50, 5.46,
5050, 14381, 413.75, 5.46,
5061, 14381, 397.50, 5.47,
5072, 14367, 380.00, 5.46,
5083, 14381, 390.00, 5.46,
5094, 14367, 415.00, 5.47,
5105, 14395, 418.75, 5.46,
5116, 14340, 413.75, 5.47,
5128, 14395, 385.00, 5.46,
5140, 14381, 386.25, 5.46,
5151, 14381, 378.75, 5.47,
5164, 14381, 400.00, 5.47,
5175, 14381, 375.00, 5.48,
5187, 14367, 352.50, 5.47,
5198, 14367, 350.00, 5.47,
5209, 14409, 360.00, 5.47,
5220, 14326, 346.25, 5.48,
5231, 14354, 361.25, 5.47,
5242, 14340, 346.25, 5.47,
5253, 14326, 370.00, 5.47,
5264, 14312, 386.25, 5.47,
5275, 14326, 373.75, 5.47,
5286, 14326, 368.75, 5.46,
5298, 14326, 368.75, 5.47,
5309, 14312, 381.25, 5.47,
5321, 14326, 380.00, 5.47,
5332, 14312, 402.50, 5.47,
5343, 13888, 401.25, 5.46,
5354, 10814, 807.50, 5.40, 75.33
5365, 10869, 830.00, 5.39,
5376, 10980, 802.50, 5.39,
5387, 11053, 792.50, 5.39,
5398, 11102, 790.00, 5.39,
5409, 11202, 785.00, 5.39,
5420, 11269, 766.25, 5.39,
5431, 11320, 763.75, 5.39,
5442, 11372, 763.75, 5.40,
5453, 11450, 742.50, 5.40,
5464, 11503, 717.50, 5.40,
5475, 11591, 725.00, 5.41,
5486, 11655, 671.25, 5.41,
5497, 11691, 675.00, 5.40,
5508, 11727, 708.75, 5.40,
5519, 11801, 680.00, 5.40,
5530, 11857, 687.50, 5.41,
5541, 11895, 657.50, 5.41,
5553, 11961, 665.00, 5.41,
5565, 12009, 665.00, 5.41,
5577, 12077, 656.25, 5.41,
5588, 12116, 660.00, 5.41,
5599, 12165, 640.00, 5.41,
5610, 12195, 631.25, 5.41,
5621, 12254, 627.50, 5.41,
5632, 12264, 611.25, 5.41,
5643, 12335, 622.50, 5.41,
5654, 12366, 615.00, 5.42,
5665, 12406, 616.25, 5.42,
5677, 12458, 601.25, 5.41,
5688, 12510, 608.75, 5.42,
5700, 12520, 608.75, 5.42,
5711, 12583, 600.00, 5.42,
5723, 12605, 595.00, 5.43,
5735, 12658, 588.75, 5.42,
5746, 12701, 587.50, 5.43,
5758, 12722, 576.25, 5.42,
5770, 12744, 570.00, 5.42,
5782, 12798, 558.75, 5.43,
5793, 12831, 562.50, 5.43,
5804, 12875, 556.25, 5.43,
5815, 12886, 548.75, 5.43,
5826, 12897, 545.00, 5.43,
5837, 12953, 553.75, 5.43,
5848, 12975, 537.50, 5.43,
5859, 13009, 541.25, 5.43,
5870, 13032, 522.50, 5.43,
5881, 13077, 540.00, 5.43,
5892, 13054, 527.50, 5.43,
