time (ms), rpm, mA, V
3484, 16146, 466.25, 6.39,
3495, 16111, 465.00, 6.40,
3507, 16111, 461.25, 6.40,
3519, 16163, 470.00, 6.41,
3530, 16181, 458.75, 6.40,
3543, 16198, 471.25, 6.40,
3554, 16181, 462.50, 6.39,
3566, 16181, 452.50, 6.40,
3577, 16181, 458.75, 6.39,
3588, 16198, 452.50, 6.40,
3599, 16163, 455.00, 6.40,
3610, 16198, 451.25, 6.40,
3621, 16146, 463.75, 6.40,
3632, 16198, 457.50, 6.39,
3643, 16198, 475.00, 6.39,
3654, 16216, 466.25, 6.39,
3665, 16198, 465.00, 6.39,
3677, 16216, 462.50, 6.40,
3689, 16163, 457.50, 6.40,
3700, 16216, 456.25, 6.40,
3713, 16216, 450.00, 6.40,
3724, 16233, 467.50, 6.39,
3736, 16251, 456.25, 6.39,
3747, 16216, 460.00, 6.40,
3759, 16304, 462.50, 6.40,
3771, 16233, 456.25, 6.40,
3783, 16233, 460.00, 6.40,
3794, 16233, 456.25, 6.40,
3806, 16251, 458.75, 6.39,
3818, 16251, 455.00, 6.39,
3829, 16251, 452.50, 6.40,
3841, 16198, 455.00, 6.40,
3853, 16251, 476.25, 6.40,
3864, 16251, 461.25, 6.40,
3876, 16251, 457.50, 6.39,
3888, 16233, 456.25, 6.40,
3899, 16268, 456.25, 6.39,
3911, 16251, 456.25, 6.39,
3922, 16286, 455.00, 6.40,
3933, 16268, 471.25, 6.41,
3944, 16268, 435.00, 6.42,
3955, 16268, 448.75, 6.41,
3966, 16268, 456.25, 6.41,
3977, 16268, 452.50, 6.40,
3988, 16268, 457.50, 6.39,
3999, 16286, 471.25, 6.40,
4011, 16268, 455.00, 6.40,
4023, 16286, 462.50, 6.39,
4034, 16216, 458.75, 6.39,
4045, 16286, 460.00, 6.40,
4056, 16304, 458.75, 6.41,
4067, 16286, 452.50, 6.41,
4078, 16286, 457.50, 6.40,
4089, 16304, 451.25, 6.40,
4100, 16251, 443.75, 6.40,
4111, 16286, 445.00, 6.40,
4122, 16304, 457.50, 6.40,
4133, 16304, 453.75, 6.39,
4144, 16322, 463.75, 6.40,
4155, 16286, 462.50, 6.40,
4166, 16304, 458.75, 6.40,
4177, 16233, 453.75, 6.41,
4188, 16286, 452.50, 6.41,
4199, 16322, 452.50, 6.40,
4210, 16322, 462.50, 6.40,
4221, 16322, 450.00, 6.40,
4233, 16322, 453.75, 6.40,
4245, 16322, 445.00, 6.39,
4256, 16322, 448.75, 6.40,
4267, 16322, 450.00, 6.40,
4278, 16322, 456.25, 6.38,
4289, 16339, 461.25, 6.40,
4300, 16339, 456.25, 6.39,
4311, 16357, 448.75, 6.40,
4322, 16286, 447.50, 6.40,
4333, 16268, 458.75, 6.39,
4344, 16322, 467.50, 6.39,
4355, 16339, 451.25, 6.39,
4366, 16322, 445.00, 6.39,
4377, 16304, 450.00, 6.40,
4388, 16268, 447.50, 6.40,
4399, 16339, 445.00, 6.39,
4410, 16339, 450.00, 6.40,
