9868, 1114, 0, 5.90,
9879, 1114, 0, 5.90,
9890, 1114, 0, 5.91,
9901, 1114, 0, 5.91,
9912, 899, 0, 5.91,
9923, 899, 0, 5.91,
9934, 899, 0, 5.92,
9946, 899, 0, 5.92,
9957, 899, 0, 5.92,
9968, 899, 0, 5.92,
9979, 899, 0, 5.92,
9990, 899, 0, 5.92,
10001, 899, 0, 5.93,
10012, 639, 0, 5.93,
10023, 639, 0, 5.93,
10034, 639, 0, 5.93,
10045, 639, 0, 5.93,
10056, 639, 0, 5.94,
10068, 639, 0, 5.94,
10079, 639, 0, 5.94,
10090, 639, 0, 5.94,
10101, 639, 0, 5.94,
10113, 639, 0, 5.94,
10124, 639, 0, 5.95,
10135, 639, 0, 5.95,
10147, 639, 0, 5.95,
10158, 639, 0, 5.95,
10170, 639, 0, 5.95,
10181, 639, 0, 5.95,
10192, 639, 0, 5.95,
10203, 639, 0, 5.95,
10214, 639, 0, 5.96,
10226, 639, 0, 5.96,
10237, 639, 0, 5.96,
10248, 639, 0, 5.96,
10259, 639, 1, 5.96,
10270, 639, 0, 5.96,
10281, 639, 0, 5.96,
10292, 639, 0, 5.96,
10303, 639, 0, 5.97,
10314, 639, 0, 5.97,
10327, 639, 0, 5.97,
10338, 639, 0, 5.97,
10349, 639, 0, 5.97,
10360, 639, 0, 5.97,
10371, 639, 0, 5.97,
10382, 639, 0, 5.98,
10393, 639, 0, 5.98,
10405, 639, 0, 5.98,
10416, 639, 0, 5.98,
10427, 639, 1, 5.98,
10438, 639, 0, 5.98,
10449, 639, 0, 5.98,
10460, 639, 0, 5.98,
10471, 639, 0, 5.98,
10483, 639, 0, 5.98,
10494, 639, 0, 5.99,
10506, 639, 0, 5.99,
10517, 639, 0, 5.99,
10528, 639, 0, 5.99,
10539, 639, 0, 5.99,
10550, 639, 0, 5.99,
10561, 639, 0, 5.99,
10572, 639, 0, 5.99,
10583, 639, 0, 5.99,
10594, 639, 0, 5.99,
10606, 639, 0, 6.00,
10617, 639, 0, 6.00,
10628, 639, 0, 6.00,
10639, 639, 1, 6.00,
10650, 639, 0, 6.00,
10661, 639, 0, 6.00,
10672, 639, 0, 6.00,
10683, 639, 0, 6.00,
10694, 639, 0, 6.00,
10705, 639, 0, 6.00,
10716, 639, 0, 6.01,
10727, 639, 0, 6.01,
10738, 639, 0, 6.01,
10750, 639, 0, 6.01,
10761, 639, 0, 6.01,
10772, 639, 0, 6.01,
10783, 639, 0, 6.01,
10795, 639, 0, 6.01,
10806, 639, 0, 6.01,
10817, 639, 0, 6.01,
10829, 639, 0, 6.01,
10840, 639, 0, 6.01,
10851, 639, 0, 6.01,
10862, 639, 0, 6.01,
10873, 639, 0, 6.01,
10884, 639, 0, 6.02,
10895, 639, 0, 6.02,
10906, 639, 0, 6.02,
10917, 639, 0, 6.02,
10928, 639, 0, 6.02,
10939, 639, 0, 6.02,
10951, 639, 0, 6.02,
10962, 639, 0, 6.02,
10974, 639, 0, 6.02,
10985, 639, 0, 6.02,
10996, 639, 0, 6.03,
11009, 639, 0, 6.03,
11020, 639, 0, 6.03,
11031, 639, 0, 6.03,
11042, 639, 0, 6.03,
11053, 639, 0, 6.03,
11064, 639, 0, 6.03,
11075, 639, 0, 6.03,
11087, 639, 0, 6.03,
11098, 639, 0, 6.03,
11110, 639, 0, 6.03,
11121, 639, 0, 6.03,
11132, 639, 0, 6.03,
11143, 639, 0, 6.03,
11154, 639, 0, 6.03,
11165, 639, 0, 6.04,
11176, 639, 0, 6.04,
11187, 639, 1, 6.04,
11198, 639, 0, 6.04,
11210, 639, 0, 6.04,
11222, 639, 0, 6.04,
11233, 639, 0, 6.04,
11244, 639, 0, 6.04,
11255, 639, 0, 6.04,
11266, 639, 0, 6.04,
11277, 639, 0, 6.04,
11288, 639, 0, 6.05,
11299, 639, 0, 6.04,
11310, 639, 0, 6.05,
11321, 639, 0, 6.04,
11333, 639, 0, 6.05,
11344, 639, 0, 6.05,
11355, 639, 0, 6.05,
11366, 639, 0, 6.05,
11377, 639, 0, 6.05,
11388, 639, 0, 6.05,
11399, 639, 0, 6.05,
11410, 639, 0, 6.05,
11421, 639, 1, 6.05,
11433, 639, 0, 6.05,
11444, 639, 0, 6.05,
11455, 639, 0, 6.05,
11466, 639, 0, 6.05,
11478, 639, 0, 6.05,
11489, 639, 0, 6.05,
11500, 639, 0, 6.05,
11512, 639, 0, 6.05,
11523, 639, 0, 6.05,
11535, 639, 0, 6.05,
11546, 639, 0, 6.06,
11557, 639, 0, 6.06,
11568, 639, 0, 6.06,
11579, 639, 0, 6.06,
11590, 639, 0, 6.06,
11601, 639, 0, 6.06,
11612, 639, 0, 6.06,
11623, 639, 0, 6.06,
11635, 639, 0, 6.06,
11646, 639, 1, 6.06,
11657, 639, 0, 6.06,
11668, 639, 0, 6.06,
11679, 639, 0, 6.06,
11691, 639, 0, 6.06,
11702, 639, 0, 6.07,
11714, 639, 0, 6.07,
11725, 639, 0, 6.07,
11736, 639, 0, 6.07,
11747, 639, 0, 6.07,
11758, 639, 0, 6.07,
11769, 639, 0, 6.07,
11780, 639, 0, 6.07,
11791, 639, 0, 6.07,
11802, 639, 0, 6.07,
11813, 639, 0, 6.07,
11824, 639, 0, 6.07,
11835, 639, 0, 6.07,
11846, 639, 0, 6.07,
11858, 639, 0, 6.07,
11869, 639, 0, 6.07,
11880, 639, 0, 6.07,
11891, 639, 0, 6.07,
11902, 639, 0, 6.07,
11913, 639, 0, 6.07,
11924, 639, 0, 6.07,
11935, 639, 0, 6.07,
11947, 639, 0, 6.08,
11959, 639, 0, 6.08,
11970, 639, 0, 6.08,
11981, 639, 0, 6.08,
11992, 639, 0, 6.08,
12003, 639, 0, 6.08,
12014, 639, 0, 6.08,
12025, 639, 0, 6.08,
12036, 639, 0, 6.08,
12047, 639, 0, 6.08,
12058, 639, 0, 6.08,
12069, 639, 0, 6.08,
12080, 639, 0, 6.08,
12091, 639, 0, 6.08,
12103, 639, 0, 6.08,
12114, 639, 0, 6.08,
12125, 639, 0, 6.08,
12136, 639, 0, 6.08,
12147, 639, 0, 6.09,
12158, 639, 0, 6.09,
12169, 639, 0, 6.09,
12180, 639, 0, 6.09,
12191, 639, 0, 6.09,
12204, 639, 0, 6.09,
12215, 639, 0, 6.09,
12226, 639, 0, 6.09,
12237, 639, 0, 6.09,
12248, 639, 0, 6.09,
12259, 639, 0, 6.09,
12270, 639, 0, 6.09,
12282, 639, 0, 6.09,
12293, 639, 0, 6.09,
12305, 639, 0, 6.09,
12316, 639, 0, 6.09,
12327, 639, 0, 6.09,
12338, 639, 0, 6.09,
12349, 639, 0, 6.09,
12360, 639, 0, 6.09,
12371, 639, 0, 6.09,
12382, 639, 0, 6.09,
12393, 639, 0, 6.09,
12405, 639, 0, 6.09,
12416, 639, 0, 6.09,
12427, 639, 0, 6.10,
12438, 639, 0, 6.10,
12449, 639, 0, 6.10,
12460, 639, 0, 6.10,
12471, 639, 0, 6.10,
12482, 639, 0, 6.10,
12493, 639, 0, 6.10,
12504, 639, 0, 6.10,
12515, 639, 0, 6.10,
12526, 639, 0, 6.10,
12537, 639, 0, 6.10,
12548, 639, 0, 6.10,
12559, 639, 0, 6.10,
12571, 639, 0, 6.10,
12582, 639, 0, 6.10,
12593, 639, 0, 6.10,
12604, 639, 0, 6.10,
12615, 639, 0, 6.10,
12626, 639, 0, 6.10,
12637, 639, 0, 6.10,
12648, 639, 0, 6.10,
12659, 639, 0, 6.10,
12672, 639, 0, 6.10,
12683, 639, 0, 6.11,
12694, 639, 0, 6.11,
12705, 639, 0, 6.11,
12716, 639, 0, 6.11,
12727, 639, 0, 6.11,
12738, 639, 0, 6.11,
12750, 639, 0, 6.11,
12761, 639, 0, 6.11,
12772, 639, 0, 6.11,
12783, 639, 0, 6.11,
12794, 639, 0, 6.11,
12805, 639, 0, 6.11,
12816, 639, 0, 6.11,
12827, 639, 0, 6.11,
12838, 639, 0, 6.11,
12849, 639, 0, 6.11,
12860, 639, 0, 6.11,
12872, 639, 0, 6.11,
12883, 639, 0, 6.11,
12895, 639, 0, 6.11,
12906, 639, 0, 6.11,
12917, 639, 0, 6.11,
12928, 639, 0, 6.11,
12939, 639, 0, 6.11,
12950, 639, 0, 6.11,
12961, 639, 0, 6.11,
12972, 639, 0, 6.11,
12983, 639, 0, 6.12,
12995, 639, 0, 6.11,
13006, 639, 0, 6.12,
13017, 639, 0, 6.11,
13028, 639, 0, 6.12,
13039, 639, 0, 6.12,
13050, 639, 0, 6.12,
13061, 639, 0, 6.12,
13072, 639, 0, 6.12,
13083, 639, 0, 6.12,
13095, 639, 1, 6.12,
13106, 639, 0, 6.12,
13117, 639, 0, 6.12,
13128, 639, 0, 6.12,
13139, 639, 0, 6.12,
13150, 639, 0, 6.12,
13161, 639, 0, 6.12,
13172, 639, 0, 6.12,
13184, 639, 0, 6.12,
13196, 639, 0, 6.12,
13207, 639, 0, 6.12,
13218, 639, 0, 6.12,
13229, 639, 0, 6.12,
13240, 639, 0, 6.12,
13251, 639, 0, 6.12,
13262, 639, 0, 6.12,
13273, 639, 0, 6.12,
13284, 639, 0, 6.12,
13295, 639, 0, 6.12,
13306, 639, 0, 6.12,
13317, 639, 0, 6.13,
13328, 639, 0, 6.13,
13340, 639, 0, 6.13,
13351, 639, 0, 6.13,
13362, 639, 0, 6.13,
13373, 639, 0, 6.13,
13384, 639, 0, 6.13,
13395, 639, 0, 6.13,
13406, 639, 0, 6.13,
13417, 639, 0, 6.13,
13428, 639, 0, 6.13,
13441, 639, 0, 6.13,
13452, 639, 0, 6.13,
13463, 639, 0, 6.13,
13475, 639, 0, 6.13,
13486, 639, 0, 6.13,
13497, 639, 0, 6.13,
13508, 639, 0, 6.13,
13519, 639, 0, 6.13,
13530, 639, 0, 6.13,
13541, 639, 0, 6.13,
13552, 639, 0, 6.13,
13563, 639, 0, 6.13,
13574, 639, 0, 6.13,
13585, 639, 0, 6.13,
13596, 639, 0, 6.13,
13607, 639, 0, 6.13,
13618, 639, 0, 6.13,
13629, 639, 0, 6.14,
13641, 639, 0, 6.14,
13652, 639, 0, 6.14,
13663, 639, 0, 6.14,
13674, 639, 0, 6.14,
13685, 639, 0, 6.14,
13696, 639, 0, 6.14,
13707, 639, 0, 6.14,
13718, 639, 0, 6.14,
13729, 639, 0, 6.14,
13740, 639, 0, 6.14,
13751, 639, 0, 6.14,
13763, 639, 0, 6.14,
13774, 639, 0, 6.14,
13785, 639, 0, 6.14,
13796, 639, 0, 6.14,
13807, 639, 0, 6.14,
13818, 639, 0, 6.14,
13829, 639, 0, 6.14,
13840, 639, 0, 6.14,
13851, 639, 0, 6.14,
13863, 639, 0, 6.14,
13874, 639, 0, 6.14,
13885, 639, 0, 6.14,
13896, 639, 0, 6.14,
13907, 639, 0, 6.14,
13918, 639, 0, 6.14,
13929, 639, 0, 6.14,
13940, 639, 0, 6.14,
13952, 639, 0, 6.14,
13963, 639, 0, 6.14,
13974, 639, 0, 6.14,
13986, 639, 0, 6.14,
13997, 639, 0, 6.14,
14008, 639, 0, 6.14,
14019, 639, 0, 6.14,
14030, 639, 0, 6.14,
14041, 639, 0, 6.15,
14052, 639, 0, 6.15,
14063, 639, 0, 6.15,
14074, 639, 0, 6.15,
14085, 639, 0, 6.15,
14096, 639, 0, 6.15,
14108, 639, 0, 6.15,
14119, 639, 0, 6.15,
14130, 639, 0, 6.15,
14141, 639, 0, 6.15,
14152, 639, 0, 6.15,
14163, 639, 0, 6.15,
14174, 639, 0, 6.15,
14185, 639, 0, 6.15,
14196, 639, 0, 6.15,
14209, 639, 0, 6.15,
14220, 639, 0, 6.15,
14231, 639, 0, 6.15,
14242, 639, 0, 6.15,
14253, 639, 0, 6.15,
14264, 639, 1, 6.15,
14275, 639, 0, 6.15,
14287, 639, 0, 6.15,
14298, 639, 0, 6.15,
14309, 639, 0, 6.15,
14320, 639, 1, 6.15,
14331, 639, 0, 6.15,
14342, 639, 0, 6.15,
14353, 639, 0, 6.15,
14364, 639, 0, 6.15,
14375, 639, 0, 6.15,
