Adafruit INA260 Test,,,,,,,,,,,,,,,,,,,
Found INA260 chip,,,,,,,,,,,,,,,,,,,
time (ms),time(s), rpm, mA, mA max,,,,,,,,,,,,,,,
5883,4.587,16685,418.75,2666.25,,,,,,,,,,,,,,,
5894,4.598,16574,462.5,2666.25,,,,,,,,,,,,,,,
5905,4.609,16648,353.75,2666.25,,,,,,,,,,,,,,,
5916,4.62,16685,420,2666.25,,,,,,,,,,,,,,,
5927,4.631,16685,441.25,2666.25,,,,,,,,,,,,,,,
5938,4.642,16666,417.5,2666.25,,,,,,,,,,,,,,,
5949,4.653,16666,451.25,2666.25,,,,,,,,,,,,,,,
5960,4.664,16666,423.75,2666.25,,,,,,,,,,,,,,,
5971,4.675,16648,450,2666.25,,,,,,,,,,,,,,,
5982,4.686,16666,460,2666.25,,,,,,,,,,,,,,,
5993,4.697,16648,463.75,2666.25,,,,,,,,,,,,,,,
6004,4.708,16666,470,2666.25,,,,,,,,,,,,,,,
6016,4.72,16666,435,2666.25,,,,,,,,,,,,,,,
6027,4.731,16648,457.5,2666.25,,,,,,,,,,,,,,,
6038,4.742,16648,423.75,2666.25,,,,,,,,,,,,,,,
6049,4.753,16648,456.25,2666.25,,,,,,,,,,,,,,,
6060,4.764,16666,465,2666.25,,,,,,,,,,,,,,,
6071,4.775,16666,406.25,2666.25,,,,,,,,,,,,,,,
6082,4.786,16685,462.5,2666.25,,,,,,,,,,,,,,,
6093,4.797,16666,483.75,2666.25,,,,,,,,,,,,,,,
6104,4.808,16592,453.75,2666.25,,,,,,,,,,,,,,,
6115,4.819,16685,418.75,2666.25,,,,,,,,,,,,,,,
6126,4.83,16629,475,2666.25,,,,,,,,,,,,,,,
6137,4.841,16666,461.25,2666.25,,,,,,,,,,,,,,,
6148,4.852,16592,491.25,2666.25,,,,,,,,,,,,,,,
6159,4.863,16648,423.75,2666.25,,,,,,,,,,,,,,,
6170,4.874,16592,405,2666.25,,,,,,,,,,,,,,,
6181,4.885,16648,471.25,2666.25,,,,,,,,,,,,,,,
6192,4.896,16648,492.5,2666.25,,,,,,,,,,,,,,,
6203,4.907,16666,490,2666.25,,,,,,,,,,,,,,,
6214,4.918,16666,460,2666.25,,,,,,,,,,,,,,,
6225,4.929,16648,435,2666.25,,,,,,,,,,,,,,,
6236,4.94,16666,485,2666.25,,,,,,,,,,,,,,,
6247,4.951,16666,473.75,2666.25,,,,,,,,,,,,,,,
6258,4.962,16666,440,2666.25,,,,,,,,,,,,,,,
6269,4.973,16629,441.25,2666.25,,,,,,,,,,,,,,,
6280,4.984,16574,466.25,2666.25,,,,,,,,,,,,,,,
6291,4.995,16666,472.5,2666.25,,,,,,,,,,,,,,,
6302,5.006,16648,392.5,2666.25,,,,,,,,,,,,,,,
6313,5.017,16666,428.75,2666.25,,,,,,,,,,,,,,,
6324,5.028,16648,452.5,2666.25,,,,,,,,,,,,,,,
6335,5.039,16666,477.5,2666.25,,,,,,,,,,,,,,,
6346,5.05,16648,422.5,2666.25,,,,,,,,,,,,,,,
6358,5.062,16703,396.25,2666.25,,,,,,,,,,,,,,,
6369,5.073,16592,416.25,2666.25,,,,,,,,,,,,,,,
6380,5.084,16666,392.5,2666.25,,,,,,,,,,,,,,,
6391,5.095,16666,465,2666.25,,,,,,,,,,,,,,,
6402,5.106,16648,436.25,2666.25,,,,,,,,,,,,,,,
6413,5.117,16666,417.5,2666.25,,,,,,,,,,,,,,,
6424,5.128,16629,431.25,2666.25,,,,,,,,,,,,,,,
6435,5.139,16648,465,2666.25,,,,,,,,,,,,,,,
6446,5.15,16648,448.75,2666.25,,,,,,,,,,,,,,,
6457,5.161,16666,431.25,2666.25,,,,,,,,,,,,,,,
6468,5.172,16648,397.5,2666.25,,,,,,,,,,,,,,,
6479,5.183,16666,492.5,2666.25,,,,,,,,,,,,,,,
6490,5.194,16648,438.75,2666.25,,,,,,,,,,,,,,,
6501,5.205,16666,442.5,2666.25,,,,,,,,,,,,,,,
6512,5.216,16574,435,2666.25,,,,,,,,,,,,,,,
6523,5.227,16648,470,2666.25,,,,,,,,,,,,,,,
6534,5.238,16648,440,2666.25,,,,,,,,,,,,,,,
6545,5.249,16592,473.75,2666.25,,,,,,,,,,,,,,,
6556,5.26,16666,453.75,2666.25,,,,,,,,,,,,,,,
6567,5.271,16611,435,2666.25,,,,,,,,,,,,,,,
6578,5.282,16629,467.5,2666.25,,,,,,,,,,,,,,,
6589,5.293,16648,427.5,2666.25,,,,,,,,,,,,,,,
6600,5.304,16648,440,2666.25,,,,,,,,,,,,,,,
6611,5.315,16648,408.75,2666.25,,,,,,,,,,,,,,,
6622,5.326,16648,478.75,2666.25,,,,,,,,,,,,,,,
6633,5.337,16648,500,2666.25,,,,,,,,,,,,,,,
6644,5.348,16648,423.75,2666.25,,,,,,,,,,,,,,,
6656,5.36,16648,423.75,2666.25,,,,,,,,,,,,,,,
6667,5.371,16629,440,2666.25,,,,,,,,,,,,,,,
6678,5.382,16574,421.25,2666.25,,,,,,,,,,,,,,,
6689,5.393,16556,468.75,2666.25,,,,,,,,,,,,,,,
6700,5.404,16629,422.5,2666.25,,,,,,,,,,,,,,,
6711,5.415,16538,461.25,2666.25,,,,,,,,,,,,,,,
6722,5.426,16648,432.5,2666.25,,,,,,,,,,,,,,,
6733,5.437,16629,390,2666.25,,,,,,,,,,,,,,,
6744,5.448,16611,452.5,2666.25,,,,,,,,,,,,,,,
6755,5.459,16611,380,2666.25,,,,,,,,,,,,,,,
6766,5.47,16592,395,2666.25,,,,,,,,,,,,,,,
6777,5.481,16629,422.5,2666.25,,,,,,,,,,,,,,,
6788,5.492,16629,372.5,2666.25,,,,,,,,,,,,,,,
6799,5.503,16611,422.5,2666.25,,,,,,,,,,,,,,,
6810,5.514,16611,392.5,2666.25,,,,,,,,,,,,,,,
6821,5.525,16592,371.25,2666.25,,,,,,,,,,,,,,,
6832,5.536,16483,472.5,2666.25,,,,,,,,,,,,,,,
6843,5.547,16629,430,2666.25,,,,,,,,,,,,,,,
6854,5.558,16592,462.5,2666.25,,,,,,,,,,,,,,,
6865,5.569,16648,485,2666.25,,,,,,,,,,,,,,,
6876,5.58,16574,405,2666.25,,,,,,,,,,,,,,,
6887,5.591,16611,452.5,2666.25,,,,,,,,,,,,,,,
6898,5.602,16611,405,2666.25,,,,,,,,,,,,,,,
6909,5.613,16666,443.75,2666.25,,,,,,,,,,,,,,,
6920,5.624,16556,491.25,2666.25,,,,,,,,,,,,,,,
6931,5.635,16611,492.5,2666.25,,,,,,,,,,,,,,,
6942,5.646,16629,460,2666.25,,,,,,,,,,,,,,,
6953,5.657,16574,406.25,2666.25,,,,,,,,,,,,,,,
6964,5.668,16611,451.25,2666.25,,,,,,,,,,,,,,,
6975,5.679,16611,462.5,2666.25,,,,,,,,,,,,,,,
6986,5.69,16574,430,2666.25,,,,,,,,,,,,,,,
6998,5.702,16592,483.75,2666.25,,,,,,,,,,,,,,,
7009,5.713,16611,450,2666.25,,,,,,,,,,,,,,,
7020,5.724,16574,396.25,2666.25,,,,,,,,,,,,,,,
7031,5.735,16592,473.75,2666.25,,,,,,,,,,,,,,,
7042,5.746,16574,456.25,2666.25,,,,,,,,,,,,,,,
7053,5.757,16611,396.25,2666.25,,,,,,,,,,,,,,,
7064,5.768,16519,437.5,2666.25,,,,,,,,,,,,,,,
7075,5.779,16556,450,2666.25,,,,,,,,,,,,,,,
7086,5.79,16629,458.75,2666.25,,,,,,,,,,,,,,,
7097,5.801,16519,421.25,2666.25,,,,,,,,,,,,,,,
7108,5.812,16538,395,2666.25,,,,,,,,,,,,,,,
7119,5.823,16611,392.5,2666.25,,,,,,,,,,,,,,,
7130,5.834,16556,422.5,2666.25,,,,,,,,,,,,,,,
7141,5.845,16592,456.25,2666.25,,,,,,,,,,,,,,,
7152,5.856,16611,418.75,2666.25,,,,,,,,,,,,,,,
7163,5.867,16592,372.5,2666.25,,,,,,,,,,,,,,,
7174,5.878,16592,412.5,2666.25,,,,,,,,,,,,,,,
7185,5.889,16592,397.5,2666.25,,,,,,,,,,,,,,,
7196,5.9,16556,430,2666.25,,,,,,,,,,,,,,,
7207,5.911,16592,403.75,2666.25,,,,,,,,,,,,,,,
7218,5.922,16574,367.5,2666.25,,,,,,,,,,,,,,,
7229,5.933,16592,421.25,2666.25,,,,,,,,,,,,,,,
7240,5.944,16592,452.5,2666.25,,,,,,,,,,,,,,,
7251,5.955,16556,452.5,2666.25,,,,,,,,,,,,,,,
7262,5.966,16629,403.75,2666.25,,,,,,,,,,,,,,,
7273,5.977,16611,467.5,2666.25,,,,,,,,,,,,,,,
7284,5.988,16611,466.25,2666.25,,,,,,,,,,,,,,,
7296,6,16465,466.25,2666.25,,,,,,,,,,,,,,,
7307,6.011,16574,431.25,2666.25,,,,,,,,,,,,,,,
7318,6.022,16592,390,2666.25,,,,,,,,,,,,,,,
7329,6.033,16501,471.25,2666.25,,,,,,,,,,,,,,,
7340,6.044,16501,476.25,2666.25,,,,,,,,,,,,,,,
7351,6.055,16519,486.25,2666.25,,,,,,,,,,,,,,,
7362,6.066,16556,388.75,2666.25,,,,,,,,,,,,,,,
7373,6.077,16592,378.75,2666.25,,,,,,,,,,,,,,,
7384,6.088,16501,410,2666.25,,,,,,,,,,,,,,,
7395,6.099,16574,416.25,2666.25,,,,,,,,,,,,,,,
7406,6.11,16556,458.75,2666.25,,,,,,,,,,,,,,,
7417,6.121,16592,411.25,2666.25,,,,,,,,,,,,,,,
7428,6.132,16538,358.75,2666.25,,,,,,,,,,,,,,,
7439,6.143,16574,421.25,2666.25,,,,,,,,,,,,,,,
7450,6.154,16556,417.5,2666.25,,,,,,,,,,,,,,,
7461,6.165,16592,407.5,2666.25,,,,,,,,,,,,,,,
7472,6.176,16556,401.25,2666.25,,,,,,,,,,,,,,,
7483,6.187,16574,395,2666.25,,,,,,,,,,,,,,,
7494,6.198,16538,435,2666.25,,,,,,,,,,,,,,,
7505,6.209,16574,487.5,2666.25,,,,,,,,,,,,,,,
7516,6.22,16556,406.25,2666.25,,,,,,,,,,,,,,,
7527,6.231,16519,382.5,2666.25,,,,,,,,,,,,,,,
7538,6.242,16592,481.25,2666.25,,,,,,,,,,,,,,,
7549,6.253,16574,472.5,2666.25,,,,,,,,,,,,,,,
7560,6.264,16556,465,2666.25,,,,,,,,,,,,,,,
7571,6.275,16538,466.25,2666.25,,,,,,,,,,,,,,,
7582,6.286,16592,386.25,2666.25,,,,,,,,,,,,,,,
7593,6.297,16574,476.25,2666.25,,,,,,,,,,,,,,,
7604,6.308,16556,462.5,2666.25,,,,,,,,,,,,,,,
7615,6.319,16556,422.5,2666.25,,,,,,,,,,,,,,,
7626,6.33,16538,373.75,2666.25,,,,,,,,,,,,,,,
7638,6.342,16574,488.75,2666.25,,,,,,,,,,,,,,,
7649,6.353,16538,428.75,2666.25,,,,,,,,,,,,,,,
7660,6.364,16556,382.5,2666.25,,,,,,,,,,,,,,,
7671,6.375,16538,416.25,2666.25,,,,,,,,,,,,,,,
7682,6.386,16556,388.75,2666.25,,,,,,,,,,,,,,,
7693,6.397,16556,391.25,2666.25,,,,,,,,,,,,,,,
7704,6.408,16519,423.75,2666.25,,,,,,,,,,,,,,,
7715,6.419,16556,437.5,2666.25,,,,,,,,,,,,,,,
7726,6.43,16538,395,2666.25,,,,,,,,,,,,,,,
7737,6.441,16556,380,2666.25,,,,,,,,,,,,,,,
7748,6.452,16538,445,2666.25,,,,,,,,,,,,,,,
7759,6.463,16538,448.75,2666.25,,,,,,,,,,,,,,,
7770,6.474,16538,420,2666.25,,,,,,,,,,,,,,,
7781,6.485,16519,398.75,2666.25,,,,,,,,,,,,,,,
7792,6.496,16538,402.5,2666.25,,,,,,,,,,,,,,,
7803,6.507,16556,442.5,2666.25,,,,,,,,,,,,,,,
7814,6.518,16501,451.25,2666.25,,,,,,,,,,,,,,,
7825,6.529,16465,433.75,2666.25,,,,,,,,,,,,,,,
7836,6.54,16501,382.5,2666.25,,,,,,,,,,,,,,,
7847,6.551,16519,383.75,2666.25,,,,,,,,,,,,,,,
7858,6.562,16483,443.75,2666.25,,,,,,,,,,,,,,,
7869,6.573,16501,446.25,2666.25,,,,,,,,,,,,,,,
7880,6.584,16447,410,2666.25,,,,,,,,,,,,,,,
7891,6.595,16483,390,2666.25,,,,,,,,,,,,,,,
7902,6.606,16465,447.5,2666.25,,,,,,,,,,,,,,,
7913,6.617,16465,376.25,2666.25,,,,,,,,,,,,,,,
7924,6.628,16483,416.25,2666.25,,,,,,,,,,,,,,,
7936,6.64,16465,398.75,2666.25,,,,,,,,,,,,,,,
7947,6.651,16501,360,2666.25,,,,,,,,,,,,,,,
7958,6.662,16483,353.75,2666.25,,,,,,,,,,,,,,,
7969,6.673,16429,0,2666.25,,,,,,,,,,,,,,,
7980,6.684,16375,0,2666.25,,,,,,,,,,,,,,,
7991,6.695,16322,0,2666.25,,,,,,,,,,,,,,,
8002,6.706,16268,0,2666.25,,,,,,,,,,,,,,,
8013,6.717,16181,0,2666.25,,,,,,,,,,,,,,,
8024,6.728,16129,0,2666.25,,,,,,,,,,,,,,,
8035,6.739,16059,0,2666.25,,,,,,,,,,,,,,,
8046,6.75,16008,0,2666.25,,,,,,,,,,,,,,,
8057,6.761,15923,0,2666.25,,,,,,,,,,,,,,,
8068,6.772,15906,0,2666.25,,,,,,,,,,,,,,,
8079,6.783,15772,0,2666.25,,,,,,,,,,,,,,,
8090,6.794,15772,0,2666.25,,,,,,,,,,,,,,,
8101,6.805,15673,0,2666.25,,,,,,,,,,,,,,,
8112,6.816,15657,0,2666.25,,,,,,,,,,,,,,,
8123,6.827,15576,0,2666.25,,,,,,,,,,,,,,,
8134,6.838,15495,0,2666.25,,,,,,,,,,,,,,,
8145,6.849,15463,0,2666.25,,,,,,,,,,,,,,,
8156,6.86,15416,0,2666.25,,,,,,,,,,,,,,,
8167,6.871,15321,0,2666.25,,,,,,,,,,,,,,,
8178,6.882,15274,0,2666.25,,,,,,,,,,,,,,,
8189,6.893,15228,0,2666.25,,,,,,,,,,,,,,,
8200,6.904,15182,0,2666.25,,,,,,,,,,,,,,,
8211,6.915,15075,0,2666.25,,,,,,,,,,,,,,,
8222,6.926,14985,0,2666.25,,,,,,,,,,,,,,,
8233,6.937,14955,0,2666.25,,,,,,,,,,,,,,,
8244,6.948,14940,0,2666.25,,,,,,,,,,,,,,,
8255,6.959,14880,0,2666.25,,,,,,,,,,,,,,,
8266,6.97,14749,0,2666.25,,,,,,,,,,,,,,,
8278,6.982,14763,0,2666.25,,,,,,,,,,,,,,,
8289,6.993,14662,0,2666.25,,,,,,,,,,,,,,,
8300,7.004,14591,0,2666.25,,,,,,,,,,,,,,,
8311,7.015,14605,0,2666.25,,,,,,,,,,,,,,,
8322,7.026,14478,0,2666.25,,,,,,,,,,,,,,,
8333,7.037,14354,0,2666.25,,,,,,,,,,,,,,,
8344,7.048,14409,0,2666.25,,,,,,,,,,,,,,,
8355,7.059,14312,0,2666.25,,,,,,,,,,,,,,,
8366,7.07,14272,0,2666.25,,,,,,,,,,,,,,,
8377,7.081,14272,0,2666.25,,,,,,,,,,,,,,,
8388,7.092,14137,0,2666.25,,,,,,,,,,,,,,,
8399,7.103,14097,0,2666.25,,,,,,,,,,,,,,,
8410,7.114,14071,0,2666.25,,,,,,,,,,,,,,,
8421,7.125,14031,0,2666.25,,,,,,,,,,,,,,,
8432,7.136,13901,0,2666.25,,,,,,,,,,,,,,,
8443,7.147,13876,0,2666.25,,,,,,,,,,,,,,,
8454,7.158,13837,0,2666.25,,,,,,,,,,,,,,,
8465,7.169,13812,0,2666.25,,,,,,,,,,,,,,,
8476,7.18,13698,0,2666.25,,,,,,,,,,,,,,,
8487,7.191,13686,0,2666.25,,,,,,,,,,,,,,,
8498,7.202,13636,0,2666.25,,,,,,,,,,,,,,,
8509,7.213,13501,0,2666.25,,,,,,,,,,,,,,,
8520,7.224,13464,0,2666.25,,,,,,,,,,,,,,,
8531,7.235,13440,0,2666.25,,,,,,,,,,,,,,,
8542,7.246,13333,0,2666.25,,,,,,,,,,,,,,,
8553,7.257,13321,0,2666.25,,,,,,,,,,,,,,,
8564,7.268,13274,0,2666.25,,,,,,,,,,,,,,,
8576,7.28,13192,0,2666.25,,,,,,,,,,,,,,,
8587,7.291,13146,0,2666.25,,,,,,,,,,,,,,,
8598,7.302,13100,0,2666.25,,,,,,,,,,,,,,,
8609,7.313,13077,0,2666.25,,,,,,,,,,,,,,,
8620,7.324,13020,0,2666.25,,,,,,,,,,,,,,,
8631,7.335,12964,0,2666.25,,,,,,,,,,,,,,,
8642,7.346,12886,0,2666.25,,,,,,,,,,,,,,,
8653,7.357,12831,0,2666.25,,,,,,,,,,,,,,,
8664,7.368,12776,0,2666.25,,,,,,,,,,,,,,,
8675,7.379,12722,0,2666.25,,,,,,,,,,,,,,,
8686,7.39,12711,0,2666.25,,,,,,,,,,,,,,,
8697,7.401,12647,0,2666.25,,,,,,,,,,,,,,,
8708,7.412,12562,0,2666.25,,,,,,,,,,,,,,,
8719,7.423,12479,0,2666.25,,,,,,,,,,,,,,,
8730,7.434,12468,0,2666.25,,,,,,,,,,,,,,,
8741,7.445,12448,0,2666.25,,,,,,,,,,,,,,,
8752,7.456,12396,0,2666.25,,,,,,,,,,,,,,,
8763,7.467,12345,0,2666.25,,,,,,,,,,,,,,,
8774,7.478,12254,0,2666.25,,,,,,,,,,,,,,,
8785,7.489,12195,0,2666.25,,,,,,,,,,,,,,,
8796,7.5,12155,0,2666.25,,,,,,,,,,,,,,,
8807,7.511,12096,0,2666.25,,,,,,,,,,,,,,,
8818,7.522,12067,0,2666.25,,,,,,,,,,,,,,,
8829,7.533,12048,0,2666.25,,,,,,,,,,,,,,,
8840,7.544,11980,0,2666.25,,,,,,,,,,,,,,,
8851,7.555,11942,0,2666.25,,,,,,,,,,,,,,,
8862,7.566,11867,0,2666.25,,,,,,,,,,,,,,,
8873,7.577,11838,0,2666.25,,,,,,,,,,,,,,,
8884,7.588,11811,0,2666.25,,,,,,,,,,,,,,,
8895,7.599,11691,0,2666.25,,,,,,,,,,,,,,,
8906,7.61,11636,0,2666.25,,,,,,,,,,,,,,,
8918,7.622,11583,0,2666.25,,,,,,,,,,,,,,,
8929,7.633,11520,0,2666.25,,,,,,,,,,,,,,,
8940,7.644,11494,0,2666.25,,,,,,,,,,,,,,,
8951,7.655,11485,0,2666.25,,,,,,,,,,,,,,,
8962,7.666,11406,0,2666.25,,,,,,,,,,,,,,,
8973,7.677,11312,0,2666.25,,,,,,,,,,,,,,,
8984,7.688,11337,0,2666.25,,,,,,,,,,,,,,,
8995,7.699,11252,0,2666.25,,,,,,,,,,,,,,,
9006,7.71,11227,0,2666.25,,,,,,,,,,,,,,,
9017,7.721,11169,0,2666.25,,,,,,,,,,,,,,,
9028,7.732,11135,0,2666.25,,,,,,,,,,,,,,,
9039,7.743,11111,0,2666.25,,,,,,,,,,,,,,,
9050,7.754,11005,0,2666.25,,,,,,,,,,,,,,,
9061,7.765,10980,0,2666.25,,,,,,,,,,,,,,,
9072,7.776,10948,0,2666.25,,,,,,,,,,,,,,,
9083,7.787,10909,0,2666.25,,,,,,,,,,,,,,,
9094,7.798,10806,0,2666.25,,,,,,,,,,,,,,,
9105,7.809,10799,0,2666.25,,,,,,,,,,,,,,,
9116,7.82,10744,0,2666.25,,,,,,,,,,,,,,,
9127,7.831,10676,0,2666.25,,,,,,,,,,,,,,,
9138,7.842,10608,0,2666.25,,,,,,,,,,,,,,,
9149,7.853,10570,0,2666.25,,,,,,,,,,,,,,,
9160,7.864,10548,0,2666.25,,,,,,,,,,,,,,,
9171,7.875,10504,0,2666.25,,,,,,,,,,,,,,,
9182,7.886,10445,0,2666.25,,,,,,,,,,,,,,,
9193,7.897,10423,0,2666.25,,,,,,,,,,,,,,,
9204,7.908,10380,0,2666.25,,,,,,,,,,,,,,,
9216,7.92,10309,0,2666.25,,,,,,,,,,,,,,,
9227,7.931,10273,0,2666.25,,,,,,,,,,,,,,,
9238,7.942,10231,0,2666.25,,,,,,,,,,,,,,,
9249,7.953,10190,0,2666.25,,,,,,,,,,,,,,,
9260,7.964,10087,0,2666.25,,,,,,,,,,,,,,,
9271,7.975,10046,0,2666.25,,,,,,,,,,,,,,,
9282,7.986,10053,0,2666.25,,,,,,,,,,,,,,,
9293,7.997,10006,0,2666.25,,,,,,,,,,,,,,,
9304,8.008,9953,0,2666.25,,,,,,,,,,,,,,,
9315,8.019,9900,0,2666.25,,,,,,,,,,,,,,,
9326,8.03,9848,0,2666.25,,,,,,,,,,,,,,,
9337,8.041,9810,0,2666.25,,,,,,,,,,,,,,,
9348,8.052,9765,0,2666.25,,,,,,,,,,,,,,,
9359,8.063,9721,0,2666.25,,,,,,,,,,,,,,,
9370,8.074,9677,0,2666.25,,,,,,,,,,,,,,,
9381,8.085,9584,0,2666.25,,,,,,,,,,,,,,,
9392,8.096,9609,0,2666.25,,,,,,,,,,,,,,,
9403,8.107,9554,0,2666.25,,,,,,,,,,,,,,,
9414,8.118,9499,0,2666.25,,,,,,,,,,,,,,,
9425,8.129,9475,0,2666.25,,,,,,,,,,,,,,,
9436,8.14,9428,0,2666.25,,,,,,,,,,,,,,,
9447,8.151,9375,0,2666.25,,,,,,,,,,,,,,,
9458,8.162,9328,0,2666.25,,,,,,,,,,,,,,,
9469,8.173,9310,0,2666.25,,,,,,,,,,,,,,,
9480,8.184,9253,0,2666.25,,,,,,,,,,,,,,,
9491,8.195,9202,0,2666.25,,,,,,,,,,,,,,,
9502,8.206,9151,0,2666.25,,,,,,,,,,,,,,,
9513,8.217,9124,0,2666.25,,,,,,,,,,,,,,,
9524,8.228,9074,0,2666.25,,,,,,,,,,,,,,,
9535,8.239,8998,0,2666.25,,,,,,,,,,,,,,,
9546,8.25,9003,0,2666.25,,,,,,,,,,,,,,,
9558,8.262,8949,0,2666.25,,,,,,,,,,,,,,,
9569,8.273,8886,0,2666.25,,,,,,,,,,,,,,,
9580,8.284,8870,0,2666.25,,,,,,,,,,,,,,,
9591,8.295,8818,0,2666.25,,,,,,,,,,,,,,,
9602,8.306,8802,0,2666.25,,,,,,,,,,,,,,,
9613,8.317,8736,0,2666.25,,,,,,,,,,,,,,,
9624,8.328,8690,0,2666.25,,,,,,,,,,,,,,,
9635,8.339,8660,0,2666.25,,,,,,,,,,,,,,,
9646,8.35,8595,0,2666.25,,,,,,,,,,,,,,,
9657,8.361,8591,0,2666.25,,,,,,,,,,,,,,,
9668,8.372,8532,0,2666.25,,,,,,,,,,,,,,,
9679,8.383,8474,0,2666.25,,,,,,,,,,,,,,,
9690,8.394,8455,0,2666.25,,,,,,,,,,,,,,,
9701,8.405,8403,0,2666.25,,,,,,,,,,,,,,,
9712,8.416,8379,0,2666.25,,,,,,,,,,,,,,,
9723,8.427,8310,0,2666.25,,,,,,,,,,,,,,,
9734,8.438,8296,0,2666.25,,,,,,,,,,,,,,,
9745,8.449,8246,0,2666.25,,,,,,,,,,,,,,,
9756,8.46,8219,0,2666.25,,,,,,,,,,,,,,,
9767,8.471,8165,0,2666.25,,,,,,,,,,,,,,,
9778,8.482,8138,0,2666.25,,,,,,,,,,,,,,,
9789,8.493,8081,0,2666.25,,,,,,,,,,,,,,,
9800,8.504,8060,0,2666.25,,,,,,,,,,,,,,,
9811,8.515,7982,0,2666.25,,,,,,,,,,,,,,,
9822,8.526,7978,0,2666.25,,,,,,,,,,,,,,,
9833,8.537,7898,0,2666.25,,,,,,,,,,,,,,,
9844,8.548,7894,0,2666.25,,,,,,,,,,,,,,,
9856,8.56,7869,0,2666.25,,,,,,,,,,,,,,,
9867,8.571,7816,0,2666.25,,,,,,,,,,,,,,,
9878,8.582,7800,0,2666.25,,,,,,,,,,,,,,,
9889,8.593,7731,0,2666.25,,,,,,,,,,,,,,,
9900,8.604,7716,0,2666.25,,,,,,,,,,,,,,,
9911,8.615,7641,0,2666.25,,,,,,,,,,,,,,,
9922,8.626,7625,0,2666.25,,,,,,,,,,,,,,,
9933,8.637,7594,0,2666.25,,,,,,,,,,,,,,,
9944,8.648,7541,0,2666.25,,,,,,,,,,,,,,,
9955,8.659,7511,0,2666.25,,,,,,,,,,,,,,,
9966,8.67,7447,0,2666.25,,,,,,,,,,,,,,,
9977,8.681,7436,0,2666.25,,,,,,,,,,,,,,,
9988,8.692,7418,0,2666.25,,,,,,,,,,,,,,,
9999,8.703,7349,0,2666.25,,,,,,,,,,,,,,,
10010,8.714,7313,0,2666.25,,,,,,,,,,,,,,,
10021,8.725,7299,0,2666.25,,,,,,,,,,,,,,,
10032,8.736,7218,0,2666.25,,,,,,,,,,,,,,,
10043,8.747,7204,0,2666.25,,,,,,,,,,,,,,,
10054,8.758,7201,0,2666.25,,,,,,,,,,,,,,,
10065,8.769,7098,0,2666.25,,,,,,,,,,,,,,,
10076,8.78,7088,0,2666.25,,,,,,,,,,,,,,,
10087,8.791,7062,0,2666.25,,,,,,,,,,,,,,,
10098,8.802,7042,0,2666.25,,,,,,,,,,,,,,,
10109,8.813,6979,0,2666.25,,,,,,,,,,,,,,,
10120,8.824,6941,0,2666.25,,,,,,,,,,,,,,,
10131,8.835,6928,0,2666.25,,,,,,,,,,,,,,,
10142,8.846,6852,0,2666.25,,,,,,,,,,,,,,,
10153,8.857,6830,0,2666.25,,,,,,,,,,,,,,,
10164,8.868,6799,0,2666.25,,,,,,,,,,,,,,,
10175,8.879,6772,0,2666.25,,,,,,,,,,,,,,,
10186,8.89,6738,0,2666.25,,,,,,,,,,,,,,,
10198,8.902,6681,0,2666.25,,,,,,,,,,,,,,,
10209,8.913,6651,0,2666.25,,,,,,,,,,,,,,,
10220,8.924,6628,0,2666.25,,,,,,,,,,,,,,,
10231,8.935,6576,0,2666.25,,,,,,,,,,,,,,,
10242,8.946,6533,0,2666.25,,,,,,,,,,,,,,,
10253,8.957,6501,0,2666.25,,,,,,,,,,,,,,,
10264,8.968,6476,0,2666.25,,,,,,,,,,,,,,,
10275,8.979,6465,0,2666.25,,,,,,,,,,,,,,,
10286,8.99,6399,0,2666.25,,,,,,,,,,,,,,,
10297,9.001,6372,0,2666.25,,,,,,,,,,,,,,,
10308,9.012,6321,0,2666.25,,,,,,,,,,,,,,,
10319,9.023,6291,0,2666.25,,,,,,,,,,,,,,,
10330,9.034,6260,0,2666.25,,,,,,,,,,,,,,,
10341,9.045,6229,0,2666.25,,,,,,,,,,,,,,,
10352,9.056,6213,0,2666.25,,,,,,,,,,,,,,,
10363,9.067,6155,0,2666.25,,,,,,,,,,,,,,,
10374,9.078,6157,0,2666.25,,,,,,,,,,,,,,,
10385,9.089,6075,0,2666.25,,,,,,,,,,,,,,,
10396,9.1,6043,0,2666.25,,,,,,,,,,,,,,,
10407,9.111,6012,0,2666.25,,,,,,,,,,,,,,,
10418,9.122,5980,0,2666.25,,,,,,,,,,,,,,,
10429,9.133,5947,0,2666.25,,,,,,,,,,,,,,,
10440,9.144,5919,0,2666.25,,,,,,,,,,,,,,,
10451,9.155,5884,0,2666.25,,,,,,,,,,,,,,,
10462,9.166,5877,0,2666.25,,,,,,,,,,,,,,,
10473,9.177,5809,0,2666.25,,,,,,,,,,,,,,,
10484,9.188,5793,0,2666.25,,,,,,,,,,,,,,,
10496,9.2,5753,0,2666.25,,,,,,,,,,,,,,,
10507,9.211,5692,0,2666.25,,,,,,,,,,,,,,,
10518,9.222,5660,0,2666.25,,,,,,,,,,,,,,,
10529,9.233,5628,0,2666.25,,,,,,,,,,,,,,,
10540,9.244,5594,0,2666.25,,,,,,,,,,,,,,,
10551,9.255,5563,0,2666.25,,,,,,,,,,,,,,,
10562,9.266,5526,0,2666.25,,,,,,,,,,,,,,,
